date,store,product,sales
2021-08-14,Store_C,Product_Z,389
2021-08-15,Store_A,Product_X,261
2021-08-15,Store_A,Product_Y,224
2021-08-15,Store_A,Product_Z,53
2021-08-15,Store_B,Product_X,238
2021-08-15,Store_B,Product_Y,167
2021-08-15,Store_B,Product_Z,238
2021-08-15,Store_C,Product_X,140
2021-08-15,Store_C,Product_Y,239
2021-08-15,Store_C,Product_Z,489
2021-08-16,Store_A,Product_X,407
2021-08-16,Store_A,Product_Y,102
2021-08-16,Store_A,Product_Z,288
2021-08-16,Store_B,Product_X,117
2021-08-16,Store_B,Product_Y,477
2021-08-16,Store_B,Product_Z,421
2021-08-16,Store_C,Product_X,354
2021-08-16,Store_C,Product_Y,332
2021-08-16,Store_C,Product_Z,194
2021-08-17,Store_A,Product_X,270
2021-08-17,Store_A,Product_Y,238
2021-08-17,Store_A,Product_Z,337
2021-08-17,Store_B,Product_X,272
2021-08-17,Store_B,Product_Y,449
2021-08-17,Store_B,Product_Z,455
2021-08-17,Store_C,Product_X,227
2021-08-17,Store_C,Product_Y,159
2021-08-17,Store_C,Product_Z,338
2021-08-18,Store_A,Product_X,246
2021-08-18,Store_A,Product_Y,89
2021-08-18,Store_A,Product_Z,427
2021-08-18,Store_B,Product_X,84
2021-08-18,Store_B,Product_Y,302
2021-08-18,Store_B,Product_Z,277
2021-08-18,Store_C,Product_X,117
2021-08-18,Store_C,Product_Y,105
2021-08-18,Store_C,Product_Z,348
2021-08-19,Store_A,Product_X,252
2021-08-19,Store_A,Product_Y,214
2021-08-19,Store_A,Product_Z,224
2021-08-19,Store_B,Product_X,376
2021-08-19,Store_B,Product_Y,388
2021-08-19,Store_B,Product_Z,287
2021-08-19,Store_C,Product_X,189
2021-08-19,Store_C,Product_Y,250
2021-08-19,Store_C,Product_Z,379
2021-08-20,Store_A,Product_X,171
2021-08-20,Store_A,Product_Y,132
2021-08-20,Store_A,Product_Z,58
2021-08-20,Store_B,Product_X,173
2021-08-20,Store_B,Product_Y,477
2021-08-20,Store_B,Product_Z,164
2021-08-20,Store_C,Product_X,231
2021-08-20,Store_C,Product_Y,326
2021-08-20,Store_C,Product_Z,82
2021-08-21,Store_A,Product_X,201
2021-08-21,Store_A,Product_Y,156
2021-08-21,Store_A,Product_Z,227
2021-08-21,Store_B,Product_X,53
2021-08-21,Store_B,Product_Y,89
2021-08-21,Store_B,Product_Z,122
2021-08-21,Store_C,Product_X,89
2021-08-21,Store_C,Product_Y,487
2021-08-21,Store_C,Product_Z,140
2021-08-22,Store_A,Product_X,232
2021-08-22,Store_A,Product_Y,284
2021-08-22,Store_A,Product_Z,73
2021-08-22,Store_B,Product_X,326
2021-08-22,Store_B,Product_Y,82
2021-08-22,Store_B,Product_Z,468
2021-08-22,Store_C,Product_X,103
2021-08-22,Store_C,Product_Y,305
2021-08-22,Store_C,Product_Z,270
2021-08-23,Store_A,Product_X,393
2021-08-23,Store_A,Product_Y,404
2021-08-23,Store_A,Product_Z,243
2021-08-23,Store_B,Product_X,203
2021-08-23,Store_B,Product_Y,381
2021-08-23,Store_B,Product_Z,222
2021-08-23,Store_C,Product_X,318
2021-08-23,Store_C,Product_Y,276
2021-08-23,Store_C,Product_Z,106
2021-08-24,Store_A,Product_X,456
2021-08-24,Store_A,Product_Y,442
2021-08-24,Store_A,Product_Z,352
2021-08-24,Store_B,Product_X,284
2021-08-24,Store_B,Product_Y,106
2021-08-24,Store_B,Product_Z,485
2021-08-24,Store_C,Product_X,87
2021-08-24,Store_C,Product_Y,349
2021-08-24,Store_C,Product_Z,362
2021-08-25,Store_A,Product_X,365
2021-08-25,Store_A,Product_Y,309
2021-08-25,Store_A,Product_Z,429
2021-08-25,Store_B,Product_X,378
2021-08-25,Store_B,Product_Y,407
2021-08-25,Store_B,Product_Z,145
2021-08-25,Store_C,Product_X,420
2021-08-25,Store_C,Product_Y,331
2021-08-25,Store_C,Product_Z,184
2021-08-26,Store_A,Product_X,492
2021-08-26,Store_A,Product_Y,152
2021-08-26,Store_A,Product_Z,304
2021-08-26,Store_B,Product_X,407
2021-08-26,Store_B,Product_Y,403
2021-08-26,Store_B,Product_Z,214
2021-08-26,Store_C,Product_X,489
2021-08-26,Store_C,Product_Y,229
2021-08-26,Store_C,Product_Z,455
2021-08-27,Store_A,Product_X,359
2021-08-27,Store_A,Product_Y,53
2021-08-27,Store_A,Product_Z,320
2021-08-27,Store_B,Product_X,186
2021-08-27,Store_B,Product_Y,442
2021-08-27,Store_B,Product_Z,392
2021-08-27,Store_C,Product_X,444
2021-08-27,Store_C,Product_Y,499
2021-08-27,Store_C,Product_Z,487
2021-08-28,Store_A,Product_X,426
2021-08-28,Store_A,Product_Y,248
2021-08-28,Store_A,Product_Z,412
2021-08-28,Store_B,Product_X,246
2021-08-28,Store_B,Product_Y,228
2021-08-28,Store_B,Product_Z,337
2021-08-28,Store_C,Product_X,143
2021-08-28,Store_C,Product_Y,264
2021-08-28,Store_C,Product_Z,90
2021-08-29,Store_A,Product_X,203
2021-08-29,Store_A,Product_Y,50
2021-08-29,Store_A,Product_Z,141
2021-08-29,Store_B,Product_X,376
2021-08-29,Store_B,Product_Y,339
2021-08-29,Store_B,Product_Z,450
2021-08-29,Store_C,Product_X,129
2021-08-29,Store_C,Product_Y,238
2021-08-29,Store_C,Product_Z,364
2021-08-30,Store_A,Product_X,186
2021-08-30,Store_A,Product_Y,461
2021-08-30,Store_A,Product_Z,172
2021-08-30,Store_B,Product_X,317
2021-08-30,Store_B,Product_Y,475
2021-08-30,Store_B,Product_Z,460
2021-08-30,Store_C,Product_X,312
2021-08-30,Store_C,Product_Y,237
2021-08-30,Store_C,Product_Z,142
2021-08-31,Store_A,Product_X,292
2021-08-31,Store_A,Product_Y,61
2021-08-31,Store_A,Product_Z,268
2021-08-31,Store_B,Product_X,436
2021-08-31,Store_B,Product_Y,72
2021-08-31,Store_B,Product_Z,244
2021-08-31,Store_C,Product_X,286
2021-08-31,Store_C,Product_Y,51
2021-08-31,Store_C,Product_Z,97
2021-09-01,Store_A,Product_X,262
2021-09-01,Store_A,Product_Y,199
2021-09-01,Store_A,Product_Z,58
2021-09-01,Store_B,Product_X,255
2021-09-01,Store_B,Product_Y,442
2021-09-01,Store_B,Product_Z,500
2021-09-01,Store_C,Product_X,414
2021-09-01,Store_C,Product_Y,158
2021-09-01,Store_C,Product_Z,479
2021-09-02,Store_A,Product_X,106
2021-09-02,Store_A,Product_Y,160
2021-09-02,Store_A,Product_Z,225
2021-09-02,Store_B,Product_X,427
2021-09-02,Store_B,Product_Y,495
2021-09-02,Store_B,Product_Z,226
2021-09-02,Store_C,Product_X,128
2021-09-02,Store_C,Product_Y,198
2021-09-02,Store_C,Product_Z,392
2021-09-03,Store_A,Product_X,89
2021-09-03,Store_A,Product_Y,463
2021-09-03,Store_A,Product_Z,245
2021-09-03,Store_B,Product_X,165
2021-09-03,Store_B,Product_Y,182
2021-09-03,Store_B,Product_Z,322
2021-09-03,Store_C,Product_X,139
2021-09-03,Store_C,Product_Y,245
2021-09-03,Store_C,Product_Z,478
2021-09-04,Store_A,Product_X,174
2021-09-04,Store_A,Product_Y,390
2021-09-04,Store_A,Product_Z,291
2021-09-04,Store_B,Product_X,364
2021-09-04,Store_B,Product_Y,137
2021-09-04,Store_B,Product_Z,445
2021-09-04,Store_C,Product_X,315
2021-09-04,Store_C,Product_Y,290
2021-09-04,Store_C,Product_Z,149
2021-09-05,Store_A,Product_X,209
2021-09-05,Store_A,Product_Y,131
2021-09-05,Store_A,Product_Z,221
2021-09-05,Store_B,Product_X,407
2021-09-05,Store_B,Product_Y,180
2021-09-05,Store_B,Product_Z,149
2021-09-05,Store_C,Product_X,156
2021-09-05,Store_C,Product_Y,270
2021-09-05,Store_C,Product_Z,112
2021-09-06,Store_A,Product_X,333
2021-09-06,Store_A,Product_Y,406
2021-09-06,Store_A,Product_Z,456
2021-09-06,Store_B,Product_X,253
2021-09-06,Store_B,Product_Y,492
2021-09-06,Store_B,Product_Z,118
2021-09-06,Store_C,Product_X,259
2021-09-06,Store_C,Product_Y,189
2021-09-06,Store_C,Product_Z,349
2021-09-07,Store_A,Product_X,87
2021-09-07,Store_A,Product_Y,321
2021-09-07,Store_A,Product_Z,374
2021-09-07,Store_B,Product_X,249
2021-09-07,Store_B,Product_Y,417
2021-09-07,Store_B,Product_Z,323
2021-09-07,Store_C,Product_X,339
2021-09-07,Store_C,Product_Y,83
2021-09-07,Store_C,Product_Z,402
2021-09-08,Store_A,Product_X,289
2021-09-08,Store_A,Product_Y,179
2021-09-08,Store_A,Product_Z,333
2021-09-08,Store_B,Product_X,171
2021-09-08,Store_B,Product_Y,173
2021-09-08,Store_B,Product_Z,444
2021-09-08,Store_C,Product_X,400
2021-09-08,Store_C,Product_Y,227
2021-09-08,Store_C,Product_Z,87
2021-09-09,Store_A,Product_X,85
2021-09-09,Store_A,Product_Y,73
2021-09-09,Store_A,Product_Z,110
2021-09-09,Store_B,Product_X,106
2021-09-09,Store_B,Product_Y,418
2021-09-09,Store_B,Product_Z,467
2021-09-09,Store_C,Product_X,390
2021-09-09,Store_C,Product_Y,93
2021-09-09,Store_C,Product_Z,389
2021-09-10,Store_A,Product_X,338
2021-09-10,Store_A,Product_Y,120
2021-09-10,Store_A,Product_Z,282
2021-09-10,Store_B,Product_X,360
2021-09-10,Store_B,Product_Y,271
2021-09-10,Store_B,Product_Z,371
2021-09-10,Store_C,Product_X,294
2021-09-10,Store_C,Product_Y,178
2021-09-10,Store_C,Product_Z,65
2021-09-11,Store_A,Product_X,231
2021-09-11,Store_A,Product_Y,377
2021-09-11,Store_A,Product_Z,468
2021-09-11,Store_B,Product_X,317
2021-09-11,Store_B,Product_Y,211
2021-09-11,Store_B,Product_Z,71
2021-09-11,Store_C,Product_X,220
2021-09-11,Store_C,Product_Y,399
2021-09-11,Store_C,Product_Z,264
2021-09-12,Store_A,Product_X,160
2021-09-12,Store_A,Product_Y,333
2021-09-12,Store_A,Product_Z,365
2021-09-12,Store_B,Product_X,310
2021-09-12,Store_B,Product_Y,488
2021-09-12,Store_B,Product_Z,360
2021-09-12,Store_C,Product_X,206
2021-09-12,Store_C,Product_Y,331
2021-09-12,Store_C,Product_Z,196
2021-09-13,Store_A,Product_X,427
2021-09-13,Store_A,Product_Y,475
2021-09-13,Store_A,Product_Z,172
2021-09-13,Store_B,Product_X,476
2021-09-13,Store_B,Product_Y,316
2021-09-13,Store_B,Product_Z,498
2021-09-13,Store_C,Product_X,92
2021-09-13,Store_C,Product_Y,377
2021-09-13,Store_C,Product_Z,400
2021-09-14,Store_A,Product_X,287
2021-09-14,Store_A,Product_Y,222
2021-09-14,Store_A,Product_Z,53
2021-09-14,Store_B,Product_X,451
2021-09-14,Store_B,Product_Y,246
2021-09-14,Store_B,Product_Z,149
2021-09-14,Store_C,Product_X,341
2021-09-14,Store_C,Product_Y,401
2021-09-14,Store_C,Product_Z,58
2021-09-15,Store_A,Product_X,368
2021-09-15,Store_A,Product_Y,116
2021-09-15,Store_A,Product_Z,52
2021-09-15,Store_B,Product_X,267
2021-09-15,Store_B,Product_Y,435
2021-09-15,Store_B,Product_Z,168
2021-09-15,Store_C,Product_X,116
2021-09-15,Store_C,Product_Y,106
2021-09-15,Store_C,Product_Z,230
2021-09-16,Store_A,Product_X,300
2021-09-16,Store_A,Product_Y,473
2021-09-16,Store_A,Product_Z,452
2021-09-16,Store_B,Product_X,134
2021-09-16,Store_B,Product_Y,308
2021-09-16,Store_B,Product_Z,366
2021-09-16,Store_C,Product_X,140
2021-09-16,Store_C,Product_Y,487
2021-09-16,Store_C,Product_Z,405
2021-09-17,Store_A,Product_X,359
2021-09-17,Store_A,Product_Y,470
2021-09-17,Store_A,Product_Z,467
2021-09-17,Store_B,Product_X,202
2021-09-17,Store_B,Product_Y,322
2021-09-17,Store_B,Product_Z,421
2021-09-17,Store_C,Product_X,371
2021-09-17,Store_C,Product_Y,236
2021-09-17,Store_C,Product_Z,342
2021-09-18,Store_A,Product_X,57
2021-09-18,Store_A,Product_Y,349
2021-09-18,Store_A,Product_Z,472
2021-09-18,Store_B,Product_X,345
2021-09-18,Store_B,Product_Y,459
2021-09-18,Store_B,Product_Z,124
2021-09-18,Store_C,Product_X,458
2021-09-18,Store_C,Product_Y,157
2021-09-18,Store_C,Product_Z,76
2021-09-19,Store_A,Product_X,140
2021-09-19,Store_A,Product_Y,310
2021-09-19,Store_A,Product_Z,376
2021-09-19,Store_B,Product_X,138
2021-09-19,Store_B,Product_Y,187
2021-09-19,Store_B,Product_Z,162
2021-09-19,Store_C,Product_X,215
2021-09-19,Store_C,Product_Y,437
2021-09-19,Store_C,Product_Z,479
2021-09-20,Store_A,Product_X,423
2021-09-20,Store_A,Product_Y,137
2021-09-20,Store_A,Product_Z,143
2021-09-20,Store_B,Product_X,484
2021-09-20,Store_B,Product_Y,302
2021-09-20,Store_B,Product_Z,293
2021-09-20,Store_C,Product_X,140
2021-09-20,Store_C,Product_Y,437
2021-09-20,Store_C,Product_Z,416
2021-09-21,Store_A,Product_X,96
2021-09-21,Store_A,Product_Y,199
2021-09-21,Store_A,Product_Z,157
2021-09-21,Store_B,Product_X,114
2021-09-21,Store_B,Product_Y,124
2021-09-21,Store_B,Product_Z,489
2021-09-21,Store_C,Product_X,156
2021-09-21,Store_C,Product_Y,486
2021-09-21,Store_C,Product_Z,254
2021-09-22,Store_A,Product_X,278
2021-09-22,Store_A,Product_Y,193
2021-09-22,Store_A,Product_Z,360
2021-09-22,Store_B,Product_X,145
2021-09-22,Store_B,Product_Y,408
2021-09-22,Store_B,Product_Z,164
2021-09-22,Store_C,Product_X,132
2021-09-22,Store_C,Product_Y,297
2021-09-22,Store_C,Product_Z,172
2021-09-23,Store_A,Product_X,449
2021-09-23,Store_A,Product_Y,140
2021-09-23,Store_A,Product_Z,267
2021-09-23,Store_B,Product_X,322
2021-09-23,Store_B,Product_Y,353
2021-09-23,Store_B,Product_Z,281
2021-09-23,Store_C,Product_X,381
2021-09-23,Store_C,Product_Y,380
2021-09-23,Store_C,Product_Z,466
2021-09-24,Store_A,Product_X,210
2021-09-24,Store_A,Product_Y,482
2021-09-24,Store_A,Product_Z,179
2021-09-24,Store_B,Product_X,331
2021-09-24,Store_B,Product_Y,143
2021-09-24,Store_B,Product_Z,204
2021-09-24,Store_C,Product_X,326
2021-09-24,Store_C,Product_Y,84
2021-09-24,Store_C,Product_Z,191
2021-09-25,Store_A,Product_X,336
2021-09-25,Store_A,Product_Y,122
2021-09-25,Store_A,Product_Z,72
2021-09-25,Store_B,Product_X,484
2021-09-25,Store_B,Product_Y,58
2021-09-25,Store_B,Product_Z,449
2021-09-25,Store_C,Product_X,135
2021-09-25,Store_C,Product_Y,277
2021-09-25,Store_C,Product_Z,370
2021-09-26,Store_A,Product_X,445
2021-09-26,Store_A,Product_Y,199
2021-09-26,Store_A,Product_Z,292
2021-09-26,Store_B,Product_X,394
2021-09-26,Store_B,Product_Y,298
2021-09-26,Store_B,Product_Z,340
2021-09-26,Store_C,Product_X,324
2021-09-26,Store_C,Product_Y,419
2021-09-26,Store_C,Product_Z,211
2021-09-27,Store_A,Product_X,152
2021-09-27,Store_A,Product_Y,133
2021-09-27,Store_A,Product_Z,290
2021-09-27,Store_B,Product_X,430
2021-09-27,Store_B,Product_Y,145
2021-09-27,Store_B,Product_Z,430
2021-09-27,Store_C,Product_X,57
2021-09-27,Store_C,Product_Y,447
2021-09-27,Store_C,Product_Z,463
2021-09-28,Store_A,Product_X,300
2021-09-28,Store_A,Product_Y,469
2021-09-28,Store_A,Product_Z,210
2021-09-28,Store_B,Product_X,133
2021-09-28,Store_B,Product_Y,245
2021-09-28,Store_B,Product_Z,159
2021-09-28,Store_C,Product_X,465
2021-09-28,Store_C,Product_Y,231
2021-09-28,Store_C,Product_Z,82
2021-09-29,Store_A,Product_X,94
2021-09-29,Store_A,Product_Y,212
2021-09-29,Store_A,Product_Z,476
2021-09-29,Store_B,Product_X,187
2021-09-29,Store_B,Product_Y,360
2021-09-29,Store_B,Product_Z,396
2021-09-29,Store_C,Product_X,206
2021-09-29,Store_C,Product_Y,283
2021-09-29,Store_C,Product_Z,136
2021-09-30,Store_A,Product_X,267
2021-09-30,Store_A,Product_Y,372
2021-09-30,Store_A,Product_Z,268
2021-09-30,Store_B,Product_X,108
2021-09-30,Store_B,Product_Y,113
2021-09-30,Store_B,Product_Z,201
2021-09-30,Store_C,Product_X,414
2021-09-30,Store_C,Product_Y,258
2021-09-30,Store_C,Product_Z,475
2021-10-01,Store_A,Product_X,446
2021-10-01,Store_A,Product_Y,479
2021-10-01,Store_A,Product_Z,195
2021-10-01,Store_B,Product_X,82
2021-10-01,Store_B,Product_Y,86
2021-10-01,Store_B,Product_Z,296
2021-10-01,Store_C,Product_X,312
2021-10-01,Store_C,Product_Y,142
2021-10-01,Store_C,Product_Z,378
2021-10-02,Store_A,Product_X,364
2021-10-02,Store_A,Product_Y,202
2021-10-02,Store_A,Product_Z,452
2021-10-02,Store_B,Product_X,398
2021-10-02,Store_B,Product_Y,476
2021-10-02,Store_B,Product_Z,102
2021-10-02,Store_C,Product_X,119
2021-10-02,Store_C,Product_Y,309
2021-10-02,Store_C,Product_Z,101
2021-10-03,Store_A,Product_X,199
2021-10-03,Store_A,Product_Y,139
2021-10-03,Store_A,Product_Z,459
2021-10-03,Store_B,Product_X,312
2021-10-03,Store_B,Product_Y,316
2021-10-03,Store_B,Product_Z,413
2021-10-03,Store_C,Product_X,254
2021-10-03,Store_C,Product_Y,113
2021-10-03,Store_C,Product_Z,74
2021-10-04,Store_A,Product_X,132
2021-10-04,Store_A,Product_Y,252
2021-10-04,Store_A,Product_Z,233
2021-10-04,Store_B,Product_X,360
2021-10-04,Store_B,Product_Y,313
2021-10-04,Store_B,Product_Z,230
2021-10-04,Store_C,Product_X,195
2021-10-04,Store_C,Product_Y,85
2021-10-04,Store_C,Product_Z,364
2021-10-05,Store_A,Product_X,121
2021-10-05,Store_A,Product_Y,53
2021-10-05,Store_A,Product_Z,431
2021-10-05,Store_B,Product_X,271
2021-10-05,Store_B,Product_Y,277
2021-10-05,Store_B,Product_Z,454
2021-10-05,Store_C,Product_X,151
2021-10-05,Store_C,Product_Y,343
2021-10-05,Store_C,Product_Z,172
2021-10-06,Store_A,Product_X,435
2021-10-06,Store_A,Product_Y,423
2021-10-06,Store_A,Product_Z,100
2021-10-06,Store_B,Product_X,481
2021-10-06,Store_B,Product_Y,289
2021-10-06,Store_B,Product_Z,440
2021-10-06,Store_C,Product_X,296
2021-10-06,Store_C,Product_Y,468
2021-10-06,Store_C,Product_Z,146
2021-10-07,Store_A,Product_X,165
2021-10-07,Store_A,Product_Y,263
2021-10-07,Store_A,Product_Z,146
2021-10-07,Store_B,Product_X,337
2021-10-07,Store_B,Product_Y,362
2021-10-07,Store_B,Product_Z,92
2021-10-07,Store_C,Product_X,364
2021-10-07,Store_C,Product_Y,440
2021-10-07,Store_C,Product_Z,488
2021-10-08,Store_A,Product_X,266
2021-10-08,Store_A,Product_Y,409
2021-10-08,Store_A,Product_Z,329
2021-10-08,Store_B,Product_X,431
2021-10-08,Store_B,Product_Y,269
2021-10-08,Store_B,Product_Z,426
2021-10-08,Store_C,Product_X,357
2021-10-08,Store_C,Product_Y,267
2021-10-08,Store_C,Product_Z,345
2021-10-09,Store_A,Product_X,466
2021-10-09,Store_A,Product_Y,383
2021-10-09,Store_A,Product_Z,328
2021-10-09,Store_B,Product_X,315
2021-10-09,Store_B,Product_Y,348
2021-10-09,Store_B,Product_Z,237
2021-10-09,Store_C,Product_X,328
2021-10-09,Store_C,Product_Y,259
2021-10-09,Store_C,Product_Z,182
2021-10-10,Store_A,Product_X,351
2021-10-10,Store_A,Product_Y,392
2021-10-10,Store_A,Product_Z,474
2021-10-10,Store_B,Product_X,144
2021-10-10,Store_B,Product_Y,431
2021-10-10,Store_B,Product_Z,490
2021-10-10,Store_C,Product_X,304
2021-10-10,Store_C,Product_Y,412
2021-10-10,Store_C,Product_Z,177
2021-10-11,Store_A,Product_X,447
2021-10-11,Store_A,Product_Y,127
2021-10-11,Store_A,Product_Z,214
2021-10-11,Store_B,Product_X,322
2021-10-11,Store_B,Product_Y,315
2021-10-11,Store_B,Product_Z,346
2021-10-11,Store_C,Product_X,342
2021-10-11,Store_C,Product_Y,439
2021-10-11,Store_C,Product_Z,155
2021-10-12,Store_A,Product_X,463
2021-10-12,Store_A,Product_Y,276
2021-10-12,Store_A,Product_Z,154
2021-10-12,Store_B,Product_X,435
2021-10-12,Store_B,Product_Y,457
2021-10-12,Store_B,Product_Z,219
2021-10-12,Store_C,Product_X,195
2021-10-12,Store_C,Product_Y,80
2021-10-12,Store_C,Product_Z,130
2021-10-13,Store_A,Product_X,206
2021-10-13,Store_A,Product_Y,350
2021-10-13,Store_A,Product_Z,201
2021-10-13,Store_B,Product_X,460
2021-10-13,Store_B,Product_Y,81
2021-10-13,Store_B,Product_Z,418
2021-10-13,Store_C,Product_X,495
2021-10-13,Store_C,Product_Y,218
2021-10-13,Store_C,Product_Z,229
2021-10-14,Store_A,Product_X,267
2021-10-14,Store_A,Product_Y,237
2021-10-14,Store_A,Product_Z,71
2021-10-14,Store_B,Product_X,483
2021-10-14,Store_B,Product_Y,226
2021-10-14,Store_B,Product_Z,408
2021-10-14,Store_C,Product_X,85
2021-10-14,Store_C,Product_Y,59
2021-10-14,Store_C,Product_Z,189
2021-10-15,Store_A,Product_X,356
2021-10-15,Store_A,Product_Y,309
2021-10-15,Store_A,Product_Z,94
2021-10-15,Store_B,Product_X,219
2021-10-15,Store_B,Product_Y,102
2021-10-15,Store_B,Product_Z,484
2021-10-15,Store_C,Product_X,391
2021-10-15,Store_C,Product_Y,119
2021-10-15,Store_C,Product_Z,345
2021-10-16,Store_A,Product_X,253
2021-10-16,Store_A,Product_Y,95
2021-10-16,Store_A,Product_Z,61
2021-10-16,Store_B,Product_X,352
2021-10-16,Store_B,Product_Y,278
2021-10-16,Store_B,Product_Z,144
2021-10-16,Store_C,Product_X,60
2021-10-16,Store_C,Product_Y,181
2021-10-16,Store_C,Product_Z,208
2021-10-17,Store_A,Product_X,256
2021-10-17,Store_A,Product_Y,70
2021-10-17,Store_A,Product_Z,485
2021-10-17,Store_B,Product_X,410
2021-10-17,Store_B,Product_Y,403
2021-10-17,Store_B,Product_Z,405
2021-10-17,Store_C,Product_X,81
2021-10-17,Store_C,Product_Y,105
2021-10-17,Store_C,Product_Z,219
2021-10-18,Store_A,Product_X,338
2021-10-18,Store_A,Product_Y,442
2021-10-18,Store_A,Product_Z,280
2021-10-18,Store_B,Product_X,488
2021-10-18,Store_B,Product_Y,423
2021-10-18,Store_B,Product_Z,389
2021-10-18,Store_C,Product_X,367
2021-10-18,Store_C,Product_Y,156
2021-10-18,Store_C,Product_Z,264
2021-10-19,Store_A,Product_X,209
2021-10-19,Store_A,Product_Y,368
2021-10-19,Store_A,Product_Z,242
2021-10-19,Store_B,Product_X,56
2021-10-19,Store_B,Product_Y,499
2021-10-19,Store_B,Product_Z,105
2021-10-19,Store_C,Product_X,387
2021-10-19,Store_C,Product_Y,461
2021-10-19,Store_C,Product_Z,360
2021-10-20,Store_A,Product_X,288
2021-10-20,Store_A,Product_Y,286
2021-10-20,Store_A,Product_Z,70
2021-10-20,Store_B,Product_X,352
2021-10-20,Store_B,Product_Y,456
2021-10-20,Store_B,Product_Z,253
2021-10-20,Store_C,Product_X,220
2021-10-20,Store_C,Product_Y,186
2021-10-20,Store_C,Product_Z,280
2021-10-21,Store_A,Product_X,329
2021-10-21,Store_A,Product_Y,401
2021-10-21,Store_A,Product_Z,82
2021-10-21,Store_B,Product_X,138
2021-10-21,Store_B,Product_Y,86
2021-10-21,Store_B,Product_Z,254
2021-10-21,Store_C,Product_X,397
2021-10-21,Store_C,Product_Y,179
2021-10-21,Store_C,Product_Z,172
2021-10-22,Store_A,Product_X,328
2021-10-22,Store_A,Product_Y,78
2021-10-22,Store_A,Product_Z,158
2021-10-22,Store_B,Product_X,412
2021-10-22,Store_B,Product_Y,239
2021-10-22,Store_B,Product_Z,278
2021-10-22,Store_C,Product_X,358
2021-10-22,Store_C,Product_Y,55
2021-10-22,Store_C,Product_Z,93
2021-10-23,Store_A,Product_X,274
2021-10-23,Store_A,Product_Y,379
2021-10-23,Store_A,Product_Z,460
2021-10-23,Store_B,Product_X,374
2021-10-23,Store_B,Product_Y,225
2021-10-23,Store_B,Product_Z,390
2021-10-23,Store_C,Product_X,479
2021-10-23,Store_C,Product_Y,437
2021-10-23,Store_C,Product_Z,469
2021-10-24,Store_A,Product_X,360
2021-10-24,Store_A,Product_Y,435
2021-10-24,Store_A,Product_Z,210
2021-10-24,Store_B,Product_X,121
2021-10-24,Store_B,Product_Y,483
2021-10-24,Store_B,Product_Z,123
2021-10-24,Store_C,Product_X,179
2021-10-24,Store_C,Product_Y,54
2021-10-24,Store_C,Product_Z,163
2021-10-25,Store_A,Product_X,224
2021-10-25,Store_A,Product_Y,465
2021-10-25,Store_A,Product_Z,439
2021-10-25,Store_B,Product_X,163
2021-10-25,Store_B,Product_Y,465
2021-10-25,Store_B,Product_Z,445
2021-10-25,Store_C,Product_X,197
2021-10-25,Store_C,Product_Y,197
2021-10-25,Store_C,Product_Z,261
2021-10-26,Store_A,Product_X,297
2021-10-26,Store_A,Product_Y,240
2021-10-26,Store_A,Product_Z,227
2021-10-26,Store_B,Product_X,371
2021-10-26,Store_B,Product_Y,421
2021-10-26,Store_B,Product_Z,126
2021-10-26,Store_C,Product_X,222
2021-10-26,Store_C,Product_Y,295
2021-10-26,Store_C,Product_Z,57
2021-10-27,Store_A,Product_X,298
2021-10-27,Store_A,Product_Y,96
2021-10-27,Store_A,Product_Z,448
2021-10-27,Store_B,Product_X,256
2021-10-27,Store_B,Product_Y,436
2021-10-27,Store_B,Product_Z,393
2021-10-27,Store_C,Product_X,474
2021-10-27,Store_C,Product_Y,301
2021-10-27,Store_C,Product_Z,100
2021-10-28,Store_A,Product_X,334
2021-10-28,Store_A,Product_Y,324
2021-10-28,Store_A,Product_Z,462
2021-10-28,Store_B,Product_X,482
2021-10-28,Store_B,Product_Y,260
2021-10-28,Store_B,Product_Z,109
2021-10-28,Store_C,Product_X,373
2021-10-28,Store_C,Product_Y,345
2021-10-28,Store_C,Product_Z,80
2021-10-29,Store_A,Product_X,305
2021-10-29,Store_A,Product_Y,461
2021-10-29,Store_A,Product_Z,126
2021-10-29,Store_B,Product_X,147
2021-10-29,Store_B,Product_Y,158
2021-10-29,Store_B,Product_Z,380
2021-10-29,Store_C,Product_X,489
2021-10-29,Store_C,Product_Y,495
2021-10-29,Store_C,Product_Z,139
2021-10-30,Store_A,Product_X,242
2021-10-30,Store_A,Product_Y,473
2021-10-30,Store_A,Product_Z,266
2021-10-30,Store_B,Product_X,84
2021-10-30,Store_B,Product_Y,282
2021-10-30,Store_B,Product_Z,324
2021-10-30,Store_C,Product_X,270
2021-10-30,Store_C,Product_Y,257
2021-10-30,Store_C,Product_Z,155
2021-10-31,Store_A,Product_X,320
2021-10-31,Store_A,Product_Y,212
2021-10-31,Store_A,Product_Z,364
2021-10-31,Store_B,Product_X,68
2021-10-31,Store_B,Product_Y,314
2021-10-31,Store_B,Product_Z,295
2021-10-31,Store_C,Product_X,227
2021-10-31,Store_C,Product_Y,279
2021-10-31,Store_C,Product_Z,298
2021-11-01,Store_A,Product_X,278
2021-11-01,Store_A,Product_Y,328
2021-11-01,Store_A,Product_Z,296
2021-11-01,Store_B,Product_X,174
2021-11-01,Store_B,Product_Y,443
2021-11-01,Store_B,Product_Z,471
2021-11-01,Store_C,Product_X,296
2021-11-01,Store_C,Product_Y,376
